date,star,like,comment
2021년 05월 16일,3,15.0,공기청정기 등록해서 편하게 잘 쓰고 있었는데 세탁기랑 건조기 등록한 이후부터 계속 앱이 실행이 안됩니다. '네트워크 불안정 서버로부터 응답이 없습니다.' 라고 뜨고 꺼지기만 하네요.. 인터넷 연결 상태에 문제가 있는 것도 아닌데 왜 이런거죠?? 어플 삭제했다가 다시 깔아도 그렇고 뭐가 문제인지 모르겠습니다.
2021년 05월 17일,1,,작년에 에어컨 구매해서 원격으로 잘했는데 한번도 끊긴적 없었어요 올해 더워지기 시작하면서 다시 원격 하는데 진짜 시도때도 없이 연결해제되네요 폰 바꿔서 새로 연결 하려는데 연결이 아예 안되서!!!! 다른 폰으로 해봤더니 너무 쉽게 되요 그 폰 연결한 계정으로 로그인해서 천만다행이도 지금 폰에도 연결이 되긴 했는데 제 폰 문제는 아닌거 같은제 언제 또 끊길지 진짜 불안 하네요 강아지 혼자 집에 있어서 원격 너무 편했는데 이런 스마트한 시대에 연결문제로 스트레스 받는거 진짜 짜증나요!!!!!!
2021년 07월 13일,1,14.0,"공기청정기 2대모두 컨트롤이안되서 등록해제하고 다시등록하려했는데, 와이파이 버튼 눌러 활성화시키라고하고선 무반응..공기청정기에서는 깜빡거리는데 어플은 무반응.. 노트9사용중이고 스마트네트워크전환(?)해제, 모바일데이터 차단.. 그래서 한대를 오늘 서비스센터로 가지고갔는데 모듈교체한다고 4만얼마인가 비용나온다던데, 장비문제는 아닌거같네요. 지인, 인근업소들 공기청정기 다 등록하려고해도 동일증상이네요. 고객센터를통해 담당부서 연결해준다고했으나, 토요일이라고 연결안되고 월요일이나 연결해준다는데 이 부분에대해서 콜센터 스마트싱큐담당자와 서...
전체 리뷰"
2021년 04월 06일,1,,"수시로 연결해제표시나와서 에어컨은 외부에서 켤수도 없다. 한심한 Lg 아예 이런기능없얘고 가격인하해라 소비자를 그만우롱하고... 에어컨은 사라지고,레인지는 남아있고,새로산 냉장고는 아예 연결시도 않되고 진짜 개판 LG는 무늬만 사물인터넷수줏 샤오미 삼성보다 못하니..."
2021년 04월 07일,5,,세탁기와 건조기 끝나면 폰으로 알람이뜨니 너무 좋아요. 굳이 세탁실 가서 남은 시간을 확인하지 않아도 되니 진짜 편합니다. 냉장고는 날짜 지정 할 수 있어요 공기청정기는 원격으로 키고 끄니깐 좋구요 어쩌다보니 가전제품이.엘지로 이번에 다 구입을 했는데 어플 너무 좋은거 같습니다. 에어컨을 엘지로 살껄 그랬나 싶을 정도에요 ㅎ
2021년 05월 16일,2,7.0,모든 전자 기기는 LG이며 신혼살림으로 구입한지 약 1년 6개월 정도~ LG스마트씽큐가 있으면 편할거 같아 앱 설치 후 와이파이 등록하는데 정말 와이파이 등록도 제대로 안돼고 허술하기 짝이 없고 더군다나 페이지 읽기도 제대로 안됀다.. 지금보니 또 앱을 보안하고 개선했다는데 도데체 뭘한건지? 그럼 잘 되야하는거 아닌가? LG 넘 실망스럽다!
2021년 05월 17일,5,,핸드폰으로 에어컨 조작이 가능해 편리하게 잘 사용하고 있습니다. 다만 최근 lot 해킹 관련 이슈들이 있던데 보안상 안전하겠지요...? 연결된 와이파이를 통해 해킹이 된다던지 ㄷㄷ 보안부분만 잘 관리해주신다면 더할나위없이 유용하게 사용할 수 있을 것 같아요 그럼 수고하세요 :)
2021년 06월 10일,1,10.0,갑자기 서버연결 안됨.. 잠시후 다시 연결하라고? 얼마나 잠시후요? 다시 깔아보라는 다른 후기 답변때문에 다시 깔았는데 등록되어있던 제품 다 지워지고 여전히 서버접속은 안되고.. 이래서 가전은 LG가 좋아도 소프트웨어는 삼성이라고 하는건가? 제품이 좋으면 뭐 합니까? 서포트가 안되는걸.. 사물을 안정적으로 연결하는 시스템 만드는게 그렇게 어려운 일 입니까? 5G시대에 한국에서 이게 무슨 대기업 망신입니까? 제품 좋게 잘 만들어 놓고 욕먹는거 지겹지 않습니까? 안타까울따름입니다...
2021년 06월 11일,5,,편하고 좋아요~^^
2021년 06월 13일,1,1.0,이게 업데이트인가요? 갑자기 실행하면 블루투스 켜지고 벽걸이 에어컨은 해제되고 다른글 답변보고 어플 지웠다 다시 깔고 해보니 스탠드마저 등록이 안되네요. 뭡니까 이게 한여름에 미리 에어켠 켜지도 못하고 소기업도 아니고 백색가전은 LG라는곳이 이정도 밖에 안되나요? 이게 최선입니까?
2021년 06월 14일,5,16.0,"필터교체시기 알아서 알려주고, 상황마다 필요한 모드가 딱딱 있고 이거지요👏👏👏. 다만 각 모드가 어떤 설정이 되어있고 이것들이 어떤 이로움을 주는지 표시가 되었으면 좋겠어요. 물론 설명서에 다 있지만 눈으로 바로 확인가능 했으면 좋겠어요."
2021년 04월 19일,4,,"좋아요. LG제품들 연결해서 쓰고 있는데 좋네요. 그런데 타회사 제품도 연결할수있으면 좋겠네요. 그리고 의류건조기 16kg 최신형으로 샀는데 연결이 잘 안되더군요. 노트9 내폰은 한참 기다리니 연결됐구요, 아내꺼는 갤러시A8 인데 아무리해봐도 연결이 안되네요."
2021년 04월 29일,1,7.0,기계 접속이 너무 늦어요. 서버 다운도 많고요 ㅠㅠ 화나서 못 쓰겠어요. 접속 속도 올릴 수 있도록 개선 좀 해주세요. 1. 앱을 실행 시키면 자동적으로 와이파이가 켜집니다. 2. 특정시간에 앱 사용을 하면 서버에 접속을 할 수 없다는 메세지가 켜지면서 앱을 사용하지 못합니다. 3. 해보지도 않고 앱만 삭제 후 설치하라고 앵무새처럼 답변하지 말아주세요.
2021년 06월 06일,1,,공기청정기 씽큐 연결해지가 되면 전원 코드를 뽑은후 3~5분후에 연결해야 연결이됨 그이유는 서버 데이터 리셋후 재연결이 자동적으로 되야하는데 그부분의 코딩이 오류가 나서 전원 코드를 재연결 또는 기기 연결을 다시해야함 이부분 추후 에어컨등에서도 발생이 될 수 있음 ㅠㅠ 제발 프로그램업데이트 하기전에 내부테스트 해주길 바합니다ㅜㅜ
2021년 06월 08일,1,1.0,진짜... 점점 퇴화하는 어플 뭐이리 연결 다시하기 힘든지 에휴
2021년 06월 03일,5,,사용이 편리합니다.
2021년 06월 08일,1,,에어콘 현재 전기사용량 기능 다시넣어주세요 업그레이드후 너무 불편하네요 콘센트에 사용전력측정기 달아서 측정한 실제 전기사용량과 앱에서 제공하는 측정량이 다르네요 2배이상 높게 측정되고..잘좀 만들어보세요..전기사용량도 측정못하는 기계만드는 회사도아니고 참....
2021년 08월 18일,3,2.0,연결이 자꾸 끊겨서 재등록 해야되는게 너무 불편해요. 며칠 에어컨 안쓰다가 스마트폰으로 키려고 보니까 연결이 끊어져있고 에어컨에 와이파이 표시등도 꺼져있구요. 한 번 등록하면 별다른 일 없으면 그냥 계속 쓸 수 있어야지... 번거롭네요
2021년 08월 24일,1,27.0,업데이트 전 정말 잘 사용하고 있었습니다. 하지만 업데이트 후 모든 제품이 연결이 안되네요. 왜 업데이트로 다운 그래이드를 하나요. 왜 사용자를 더 불편하게 하나요. 이해가 안되는 정책이네요.... 대기업이 변화관리가 너무 떨어지네요. 최악입니다.
2021년 04월 16일,1,61.0,"아니!!!!!! 도대제 업뎃은 왜 시켜서 툭하면 제품 연결 안되고, 제품 전원 다시 껏다 켜야 다시 연결되고, 이럴려면 뭐하려고 없뎃하십니까?!!!! 고객들 속 터지려고 업뎃하나요? 제발 처음처럼만 해주세요. 연결안되서 미치겠어요!!?. 이럴려고 백몇만원주고 청소기산줄 아십니까!!!!!!!"
2021년 05월 16일,3,9.0,"LG SmartThinQ 앱 에서 광파오븐을 wifi 로 등록한 후 앱을 닫았다 새로 실행하면 연결해제되고 다시 연결 불가입니다. 이전에 광파오븐만 연결되는 경우에는 이런 현상이 없었는데, 공청기, 에어컨, 세탁기, 마지막엔 건조기 연결 후에 위와 같은 현상이 일어납니다. 해결방안을 알려주세요."
2021년 05월 11일,1,9.0,"업데이트 왜 한건가요? 이게 진정 엘지에서 만든 앱이 맞나요?? 업뎃 후 등록된 제품 다 리셋됨. 심지어 다시 등록하려니 이미 등록된 제품이다. 디른사람이 등록한 제품이다. 이러면서 등록이 안되고, 심지어 가까운 제품찾기도 안되고 큐알도 안되고. 뭐예요 진짜 업뎃 전으로 돌려놔요. 인식이 좀 느리긴했어도 이정도 개판은 아니였는데"
2021년 04월 11일,1,,퓨리케어 360 공기청정기를 사용중인데 스마트폰과 연결하려니 모든 설정을 마치고 마지막 '스마트폰과 제품을 연결하는 중입니다'에서 넘어가질 못하네요. 연결이 안됩니다. 1시간 동안 재시도 해봤지만 안됩니다. wifi 2.4에 영문이라 문제될 부분도 없는데 이러네요
2021년 05월 09일,2,6.0,"이번에 업데이트하고 난후 공기청정기,김치냉장고,스타일러는 이상없는데 에어컨이 연결이 안됩니다. 그전에는 잘 썼는데... 그래서 앱상 에어컨을 삭제하고 재연결 하려니 연결이 안됩니다. 이번 업데이트로 문제가 된건가요? 앱을 재설치해도 안되고. 에어컨을 앱에 다시 보이게 하려면 어떻게 해야 합니까?"
2021년 06월 15일,4,,아이들방 공청기 에어컨 건조기 연결해서 잘 쓰는 중이에요. 그리고 한동안 건조기 종료알림이 바로 오지 않고 앱을 실행해야 지나간 알림이 오는데 개선해주시면 좋겠네요. 아이들 방 공기청정기 타이머 맞춰놓고 밤에도 외부에서도 켤 수 있어서 너무 편해요. 에어컨은 이제 연결해서 앞으로 잘 사용해 봐야겠지만 편하네요. 연결 설정이 자꾸 끊겨 다시 연결하는건 정전 후 혹은 업뎃 후 증상인지 잘 모르겠지만 어느날 갑자기 공청기 연결이 끊겨 잇어 당황스럽긴 했어요.
2021년 06월 15일,1,29.0,기존 앱 실행시 업데이트 하라고 해서 안했더니 사용못하고 종료! 어쩔 수 없이 업데이트 했더니 동의하라는 내용 줄줄이.... 그냥 동의하고 사용할라 했더니 이젠 본인인증!!!!!!! 아놔 잘 사용하던거 못하게 막아놓고 별의별 번거로움 다 만들고...개인정보 수집하고 다음부터 LG TV안산다
2021년 04월 19일,2,16.0,"인터페이스가 별로이고, 기능이 한정적이어서 사용 편의성이 떨어진다. 예를 들어 공기청정기 가동 예약을 할 때 숫자 입력이 불가능하다. 또한 시간만 설정 가능하고 바람세기까지 예약하는 것은 선택지에 없다. 휴대폰 알람시계 반도 못따라가는 인터페이스와 디자인이다. 많은 개선이 필요하다. 더불어 스타일러의 전원 조절 기능이 없는 것은 스타일러의 한계인지 본 어플의 한계인지 모르겠으나 손에 꼽는 아쉬운 점 중 하나이다."
2021년 04월 23일,1,1.0,그동안 작동이 잘되었는데 7월18일부터 앱을 열면 자동으로 닫혀서 에어컨 삭제후 재등록 하려니 와이파이가 뜨지 않네요 온도 내리는 버튼 양쪽 버튼을 3초이상 꾹 누르면 스탠드에어컨 화면에 와이파이가 떠야하는데 몇번을 해봐도 뜨지를 않아요 뭐가 문제인가요? 씽큐에 로봇청소기랑 인덕션은 작동이 잘 되는데 에어컨만 문제가 심각하네요
2021년 08월 30일,1,,공기청정기 연결 진짜 잘 안되네요...와이파이 비밀번호 lge12345 아니었나요? 검색해도 잘 안나오고 ㅠㅠ 공기청정기 부숴버릴까 생각중 정보추가) 어플 잘못만든게 확실함 와이파이 비밀번호에 대한 내용이 싹빠짐... 인터넷 뒤져서 겨우겨우 해결함.. 무슨 어플을 이따구로 만들었지..
2021년 06월 24일,1,3.0,"블루투스 내장TV인데도 전원 켤 수 없어서 TV전용리모컨으로 TV를 켭니다. 채널,볼륨버튼이 너무 작고 채널버튼 바로 위에 전원버튼이 있어 잘못 누르면 TV가 꺼집니다. 사용자 편의성이 많이 부족한것 같습니다. 그리고 LG 스마트 TV 사용자인데 웹OS는 느리고 쓸만한 기능도 없습니다. 그냥 TV로만 사용합니다. LG제품을 사용하면 답답하고 부족하고 아쉬운 느낌이 듭니다. LG핸드폰도 한번 사용해본 뒤로는 다시 사용하지 않고 있는데 전자제품도 LG제품은 앞으로 사용하고 싶은 마음이 별로 들지 않습니다."
2021년 06월 25일,3,,"청청기3대하고 로보킹, 건조기, 정수기 등을 사용하고 있는데 이름 설정을 영어로 할 수 있음면 좋겠네요 구글 홈 미니 제품을 영어로 연동 중인데 닉네임 설정이 영어로 안되니 구글 홈에서 컨트롤이 안되네요 그리고 청정기를 오염도 일정 수치 이상에서 자동으로 운전할 수 있도록 설정하고 또 일정수치 이하에서 멈 출 수 있도록 하면 좋겠네요 추천운으로 앱 알림이 오지만 별 의미없이 느껴지네요 바쁠때 알림받으니 화나고요 별도의 기계를 구입해서 만들 수 있지만 자체적으로 설정할 수 있게 하는 것이 가장 편리하고 lg제품 사용자들에게도 구매력을...
전체 리뷰"
2021년 06월 12일,3,1.0,음 제품에 이상 유무와 잘 사용하고있는건지를 알아보려고 냉장고로 사용을 해봤는데 별 이상이없다네요 집에 벽걸이 에어컨은 작년에 산 신형인데 스마트 진단이 안되는제품이라네요^^; 이번주에 의류건조기를 샀는데 지금 돌리고있어서 조금 후에 사용해볼예정. ★건조기는 ★신세계★입니다. 정말 좋네요 근데 한번 이용시 보통 건조가 1시간 후반 또는 2시간반동안 돌아가는데 전기세가 100원정도라는 말이 아직도 실감이안나네요
2021년 06월 14일,3,1.0,"세탁기와 건조기를 연동하여 사용중이고, 스마트씽큐 계정을 구글홈 미니에 연동하여 사용중입니다. 중간중간 상태 확인은 음성명령으로 잘 됩니다만....세탁/건조가 완료되면 스마트폰으로만 푸쉬 알림이 오니 집에서는 사실 무용지물이네요. 알림을 구글홈이나 SK누구 같은 스마트스피커 음성으로도 받을 수 있도록 업데이트 부탁드립니다."
2021년 06월 09일,2,,"앱에서 제품 순서 변경 가능하게 해주세요. 로봇청소기, 에어컨이 밑에 있어 사용할때마다 스크롤을 올려야하네요. 그리고 LG 스마트 티비의 LG SmartThinQ 앱 관리도 부탁드립니다. 냉장고가 표시되지 않네요. 감사합니다."
2021년 06월 17일,3,,갤A90 5G 사용 중입니다. 버튼들이 다 너무 심하게 민감해서 그냥 스크롤 내리는데도 막 눌러져버려서 짜증이 나네요.. 그리고 바람 방향을 한곳으로 하게끔 설정은 안되는지요? 더워서 에어컨 바람을 직빵으로 쐬고 싶은데 바람이 너무 위쪽으로만 나가서 몸으로 바람이 안옵니다.
2021년 07월 30일,3,2.0,"시스템에어컨 5대 연결해서 원격제어로 사용중입니다. 에어컨 기능은 공기청정기능까지 있는데 앱에서의 모드는 공기청정모드가 없습니다. 냉방, 제습, 송풍, 난방, 자동 만 있고 공기청정은 없습니다. 리모컨으로 공기청정을 누르면 앱에서는 송풍이던데 앱으로 송풍을 선택하면 공기청정은 되지 않는듯 합니다. 리모컨은 송풍과 공기청정을 같이 킬수 있습니다. 원격에서도 송풍과 공기청정,에어컨과 공기청정, 난방과 공기청정을 같이 사용할수있게 하려면 어떻거 해야하나요?"
2021년 08월 03일,4,,"식기세척기와 tv를 사용중인데 식기세척기는 그냥 관찰용인것 같고, tv는 채널버튼이 tv리모컨처럼 셋톱박스를 지원했으면 하네요. tv자체 채널이다보니 iptv나 케이블 셋톱박스를 이용중이면... tv리모컨도 셋톱박스를 지원하니 앱도 그랬으면 합니다.."
2021년 06월 01일,1,2.0,에어컨 설정을 하는데 앱이 버벅이고 기기가 켜져있는데도 꺼져있다고 인식하고 반응속도도 매우느리고 매우 불편합니다. 또한 서버와의 연결도 잘안되기까지 한데 몇몇 리뷰를 보고 재설치도 해봤으나 문제점은 똑같고 예전이나 지금이나 뭐 달라지는게 없네요
2021년 06월 03일,5,1.0,요즘 공기 청정기 미세먼지 말고 다른 수치가 다 실제 청정기 수치와 8로 고정되어서 나와요. 그 외엔 만족합니다.
2021년 06월 11일,3,,"에어컨 사용중인데, 언제부터인가 동기화가 제대로 되지않아요. 에어컨 본체에 나오는 실내온도와 휴대폰에서 확인가능한 실내온도가 다르고, 리모콘에서 설정한 내용이 휴대폰에 반영이 안되요. 리모콘에서 설정가능한 정음 기능도 휴대폰엔 없어요.. G7 안드10에선 풍량조절이 되는데 같은기종G7의 안드9버전에선 풍량조절도 안되요.."
2021년 06월 11일,1,,업데이트가 계속 실패하네요. 업데이트가 안되면 기존 다운로드 기능이라도 사용할 수 있게 해줘야하는데 업데이트를 나중으로 미루면 다운로드 기능을 아예 사용할 수 없게 되어있어요! 워시타워 세탁기 예약으로 시간 맞춰놓고 쓰고 싶은데 안돼서 너무너무 불편합니다. 업데이트가 원할하게 되도록 개선해주거나 아니면 기존 다운로드 기능 등을 사용할 수 있도록 조치를 취해주세요
2021년 04월 29일,1,3.0,"폰연결 잘되다 얼마전부터 연결이 다 끊겼어요. 다시 연결하려해도 안되고, 어플을 삭제했다 다시깔아도 연결이 안되네요.. 집안에 있는 가전제품 다 엘지껀데ㅜㅜ 갑자기 왜이런거죠?? 빠른시일내에 복구 부탁드립니다!!!!!! 엘지가 이러면 아니되요ㅠㅠ"
2021년 06월 10일,1,,"지난달까진 잘 사용했는데, 오늘 밤 앱 들어갔더니 안되네요? 앱삭제후 다시 깔고 연결해봐도 안됩니다! 여태사용한 에너지사용기록은 사라지는거 아닌가요? 집에 연결된 제품들 다 연결안되고 연결해제란글만 계속 뜨는데 업뎃 했다고 글봤는데 업뎃을 했으면 고객이 불편하지 않아야 되는거 아닌가요? 서비스센터에 전화해야되는겁니까? 외출시 꼭 필요한데요!"
2021년 06월 17일,3,,기기 삭제했다가 재설정할려고하면 스마트폰과 연동이 안되요.. 퓨리케어 공청... 그리고 기기 메뉴얼 선택 자유롭게해주세요.. 어느 기능은되고 안되고.. 특히 스타일러나 김치냉장고 원격조정 좀 원활하게 해주세요 스마트폰으로 자유롭게 컨트롤할수 있게요~
2021년 05월 16일,2,7.0,허허.... TV 냉장고 세탁기 건조기 로봇청소기.. 다 이용중... 냉장고는 뺀다치고.. 세탁기 건조기는.. 음.. 수동으로 전원을 켜야 사용가능하므로 그냥 앱안쓰고 하는게 편하고.. 티비는.. 음.. 인식 못해서 리모컨쓰는게 편하고.. 로봇청소기는.. 음 돌리려고 하면 연결해제 되어 있고.. 그래도 다시 연결하면 잘 됨.. 이정도입니다..
2021년 06월 21일,3,,"얼마전에 세탁기(T18DT)를 구입해 이 앱으로 사용중입니다. 일반 통돌이 세탁기라서 그런지 세부적으로 물높이 설정이 안되고 세탁시간이나 헹굼과 탈수횟수를 따로 못정하고, 헹굼+탈수 기능이 없더라구요. 그부분이 너무 아쉽습니다. 하지만 세탁이 완료되면 알림으로 연락이 오는 점이 좋은것 같아요. 조금더 발전되어서 세부적으로 설정이 가능했으면 좋겠어요."
2021년 06월 22일,4,20.0,"원격제어기능 너무좋아요~ 그런데 표준코스같은 코스종류별로 선택할수있지만 표준코스안에서 세탁,헹굼,탈수시간이 이미 정해져있고 원하는대로 선택이 안되네요. 세탁,헹굼,탈수도 각각 개별로 사용자가 원하는 시간으로 세부적으로도 선택할수있었으면 좋겠어요. 혹시 그런기능이 있는데 제가 잘모르고있는건가요?"
2021년 08월 15일,4,58.0,"핸드폰으로 가전제품들을 통제하고 모니터링하는 기능에 충실한 앱. 쓰면 더 편해지는건 사실이죠. 노트9 사용중인데, 3월말까진 건조기 작동 완료되면 앱 알림으로 알려줬는데 4월부턴 왜 안 알려주는지 모르겠네요. 이게 젤 중요한 기능인데. 그리고 건조기 등 작동여부를 각종 음성비서로 작동시작, 끝 10분전, 5분전, 작동 완료를 알려주는 기능이 있었으면 편하겠습니다."
2021년 08월 17일,1,4.0,에어컨 연결 자꾸 해지되어있어요. 재연결해도 몇일안가서 또 연결해제되있고요. 공유기그대로고 비번바꾼것도 없는데 계속 연결해지되니까 불편해요. 집에 온도 봐가면서 강아지 에어컨 틀어주려고 설치했는데 자꾸 연결이 해지되니까 답답해요.
2021년 06월 01일,1,6.0,"업데이트 하면 할 수록 다운그레이드 되네요ㅜ ㅠ 센서허브 에너지 사용 기록이 주별, 월별 보기가 안되고( 어쩌다 한번 딱한번 월별로 보여지긴하더군요) 실내환경기록도 CO2랑 미세먼지 기록만 있고 온도 습도는 기록이 남지가 않고. 지금 등록되어있는 엘지 기기들이 11개있는데 그 전보다 연동이 더 느리고 끊기는것 같아요. 인터페이스도 그 전보다 보기 안좋구요."
2021년 06월 03일,4,5.0,맞벌이라 예약 세탁기능 너무 잘 활용하고 있는데요. 홈페이지 건의에도 남겼는데 예약을 1시간 단위로만 할 수있어서 시간 맞추는게 너무 불편하네요. 예를 들어 오후 6시에 완료되도록 세탁 예약을 하고싶은데 지금 시간이 오전 9시 30분이면 오전 10시까지 기다린 후 8시간 후 완료 라고 예약해야 합니다. 시간 설정을 아예 제 먀음대로 했으면 좋겠는데 그게 안된다면 30분 단위라도 추가해주시면 안될까요? 오전 10시에 깜빡해서 오전 10시 30분에 생각이나면 또 30분 기다려야 해서 여간 불편한게 아닙니다.
2021년 04월 06일,5,16.0,가전을 LG 제품으로 거의 다 사용중이라 Thinq 앱을 잘 사용하고 있습니다. 저는 TV메뉴 중 올레드 갤러리를 자주 사용하는데 혹시 다음 업데이트 때 앱으로도 갤러리를 바로 사용할 수 있게 끔 해주셨으면 좋겠습니다. 퇴근하고 집에 들어올 때 예쁜 사진과 피아노 음악이 나오면 기분이 좋아질 것 같아요. 아무튼 잘 사용할께요.
2021년 04월 06일,1,36.0,업데이트 시 왜 미리 알리지 않고 합니까? 단순히 버그수정 수준이 아니라 플랫폼 디자인을 바꾸고 본인인증까지 넣을 거면 알리고 해야죠. 그리고 앱 사용시 문제가 없는데 왜 쓸데없이 자꾸 업데이트합니까? 어플 무거워져서 예전 폰들은 업데이트도 안됩니다. 사업장에서 쓰는 사람은 정말 불편하고 화가 납니다. 매번 이게 뭐하는 짓인지. 디자인도 글씨가 작아져서 나이대가 있는 분들은 잘 안보여서 이용에 불편합니다. 삼성 뒤꽁무니만 따라가는게 LG의 가치관입니까? 참으로 한심합니다.
2021년 06월 01일,1,2.0,"더 예뻐지고, 더 똑똑해진 ThinQ? 예뻐진건 맞습니다. 똑똑이 아니라 오히려 바보가 되었습니다... 제품 위치설정에 대해 버그가 있습니다. (지도는 뜨는데 위치변경이 안됩니다.) 타 사용자가 발견한 번역에 대한 문제도 있었습니다. 그리고 또한가지, 전버전엔 없었는데 어떤 이유로 주소록과 휴대폰 본인 인증까지 해야하는건가요? 새버전앱을 사용했을때 제가 판단하기로는 특별히 개인정보를 요구할만한 부분이 보이지 않았습니다... 한줄 요약 : 원래버전 돌려줘요 ㅜㅜ"
2021년 06월 03일,1,3.0,아..... 쫌! 어플을 겉만 꾸미려고 하지말고 제발 정상적으로 빠르게 제어할수있게 해줬으면 ... 너무 답답하다 가전제품 다 엘지쓰고 다좋은데 어플은 어떻게 점점 퇴보하는지 추가적인문제 : 공기청정기 어플상에 자꾸 경고표시나는데 클릭하면 아무안내도없고 정상작동함 어플진짜 너무 구데기인듯
2021년 04월 23일,5,,간편히고 관리하기 좋네여
2021년 04월 26일,1,,TV의 모바일콘텐츠 보기가 어디 있나요??? TV 홈 데시보드에서 연결가능해서 기능을 삭제했다는데..스크린쉐어를 말하는것인가요? 스크린쉐어는 콘텐츠재생중 다른 문자나 등 이런게 화면에 뜨기때문에 TV플러스를 계속 이용하는 이유입니다. 홈 데시보드에서 모바일 콘텐츠 보는 방법에 대해 좀더알려주시길...(스크린쉐어 안씀) TV플러스 참 좋은데 자꾸 이걸 설치하라네요...
2021년 05월 20일,2,20.0,"에어콘빼고는 전원 켤수있는게 없어요. 전원 켜고싶은 세탁기, 스타일러는 직접가서 전원켜야해요. 밖에서도 집 도착전에 세탁기 돌리려고 원격 깐건데... 세탁기 가동시 물 양은 어느 정도로 설정되어 있는지도 알수 없어요. 전반적으로 원격지원이 가능한범위가 너무 한정적이에요. 기대가 너무컸던건가 싶을정도로 좀 아쉽네요"
2021년 06월 17일,1,7.0,스타일러 사용중 입니다. 와이파이 등록해서 원격제어 사용하고 있었습니다만 갑자기 와이파이 연결이 되지않아 앱에서 기기 삭제하고 재등록을 하려는데 wifi 버튼이 깜빡거리는데 앱에서는 다음단계로 넘어가지 않습니다. 바지관리 기능도 사용못하고 있습니다. 와이파이가 2.4g 인것도 확인했고 핸드폰도 재부팅 앱도 재설치 이것저것 다해봐도 안됩니다. 앱의 문제인지 스타일러 문제인지요 실망입니디
2021년 06월 21일,1,9.0,어느순간 제품이 연결해제되서 안켜짐. 결국 다 지우고 다시 등록하는데 제품와이파이 킨다음 공유기연결하고 제품정보받는데 90퍼넘어서면서 제품와이파이가 꺼지고 제품등록중만뜨다가 연결안된다고 재시도하라고함. 20회는시도함. 냉장고 김치냉장고 에어컨 벽걸이에어컨 세탁기 건조기 다 안됨. 티비는 연결되는데 전원키려고하니 블루투스어쩌고 뜨면서안됨...센스허브만 유일하게되고있음.
2021년 05월 05일,1,10.0,"업데이트 이후 등록된 제품 원격제어가 갑자기 불가능해져서 전부 수동으로 새로 연결.. 세탁기의 경우에는 등록이 되었으나 다운로드코스만 실행하면 ""제품이 연결되어 있지 않습니다""라는 메시지만 출력하면서 작동이 불가하네요. 차라리 업데이트를 하지 말든지 어떻게 오류를 수정해야하나요?"
2021년 05월 17일,2,2.0,"집에 세탁기, 건조기, 에어컨 2대, 제습기, 스타일러, 정수기까지 총 7대 모두 와이파이로 연결은 다 정상적으로 돼있는데, 앱 메인 화면에 세탁기, 건조기, 에어컨1대, 제습기 이렇게 4대만 나오고 나머지는 화면에 안나오네요. 문제가 무엇인지와 해결방법 안내 부탁드립니다."
2021년 05월 17일,1,8.0,엘지가 왜 만년 2등인지 알 수 있게 해주는 앱. 담당 부서 직원들도 집에서 이 앱 안 쓸걸. 스토어 붙일 시간에 아주 기본적인 본래 기능이나 50%라도 동작하게 만들고 딴 일 해라. 이래놓고도 연말에 다 잘 했다고 평가 쓰겠지. 뭔 기능이 만들어져 있는게 안될 확률이 절반이 넘냐. 집에 1년도 안된 엘지 제품이 7개나 있는데 제대로 활용 되는게 한개도 없음
2021년 06월 29일,3,,"세탁 진행단계마다 알림이 올수있게 설정할수도 있었으면 좋겠어요. 헹금단계때 알림이 왔으면하거든요 ㅜ그리고 냉장고에 뭐 있는지 작성해두는데 냉장이랑 냉동뿐만 아니라, 이왕이면 상온 보관 식품도 메모할수있게 추가해주시면 감사하겠어용~"
2021년 07월 01일,1,63.0,"이거 지금 사용 가눙하신 분? 앱만 실행하면 서버 불안정 뜨면서 앱 꺼짐. 하필 와이파이 고장나서 공유기 바꿨는데 앱이 접속이 안 되니 아무 것도 할 수가 없음. 와이파이 재설정 해야 하는데. 텔레비전, 에어컨, 공기청정기, 씽큐허브, 광파오븐, 세탁기, 건조기 다 씽큐로 연결해놨는데 진짜 진심 후회중. 차라리 삼성 것을 사지 소프트웨어 진짜 거지네."
2021년 07월 06일,1,,요즘 계속 서비스 점검으로 새벽에 사용 못하는데 이거 너무하네요 서비스의 영속성 제공도 안 되고요. 등록된 제품목록 다 지워지고 등록된 제품이라고 등록도 안 되고 서비스 영 아니네요 기본적으로 앱 서비스도 관리하지 못하면 서비스 제공하지 말던가 제대로 관리해주기 바랍니다
2021년 07월 07일,1,,"43UM7800ENA TV를 사용중입니다. 근데.. 와이파이에서만 동작을 하네요? 결론은 밖에서는 제어할수 없다는... 또한, ThinQ에서는 연결되는데, NuGu 앱 스마트홈의 ThinQ에서는 계정에 연결된 디바이스가 없다고 나오는 군요... 아직은 불안정한 건가요? 참고로 NuGu 앱에 연결된 BTV는 와이파이가 아닌, LTE 상에서도 제어가 잘됩니다... 아무래도 반쪽 짜리 ThinQ 인 듯...ㅋ"
